15.00878734622144, 0.7308411214953265
15.51493848857645, 0.9775700934579437
16, 1.2691588785046726
16.527240773286465, 1.5046728971962606
17.012302284710017, 1.8074766355140177
17.518453427065026, 2.0429906542056075
18.024604569420035, 2.2672897196261674
18.530755711775043, 2.53644859813084
18.973637961335676, 2.783177570093458
19.5219683655536, 2.962616822429906
20.04920913884007, 3.1757009345794387
20.555360281195078, 3.377570093457943
21.04042179261863, 3.5233644859813076
21.50439367311072, 3.669158878504672
22.1792618629174, 3.893457943925233
22.74868189806678, 4.106542056074765
23.297012302284706, 4.274766355140186
23.80316344463972, 4.442990654205607
24.309314586994727, 4.644859813084111
24.836555360281196, 4.801869158878503
# Removed the last few points for only being Hubble and not in the i-band
# 25.216168717047452, 4.9476635514018685
# 26.291739894551846, 5.194392523364485
# 27.13532513181019, 5.474766355140186
# 27.725834797891036, 5.654205607476635
